Vp,Vp/Vs,Vs,Density,SF_Vp,SF_Vp/Vs,x(km),y(km),Depth(km_BSL),Latitude,Longitude,x_nztm,y_nztm
8.62,1.74,4.95,3.48,2.27,3.98,-46.0,-349.0,155.0,-39.07,175.0932,1781090.0,5673362.0
8.58,1.73,4.96,3.47,2.24,3.8,-38.0,-349.0,155.0,-39.115,175.1654,1787218.0,5668219.0
8.55,1.72,4.97,3.47,2.52,3.76,-31.0,-349.0,155.0,-39.1544,175.2287,1792581.0,5663720.0
8.48,1.73,4.9,3.45,2.72,3.87,-23.0,-349.0,155.0,-39.1993,175.301,1798709.0,5658577.0
8.43,1.74,4.84,3.44,2.81,4.03,-16.0,-349.0,155.0,-39.2386,175.3644,1804071.0,5654078.0
8.44,1.75,4.82,3.45,2.91,4.11,-8.0,-349.0,155.0,-39.2834,175.437,1810200.0,5648936.0
8.45,1.75,4.83,3.45,3.04,4.09,-1.0,-349.0,155.0,-39.3226,175.5005,1815562.0,5644436.0
8.48,1.76,4.82,3.45,3.06,4.21,7.0,-349.0,155.0,-39.3674,175.5733,1821690.0,5639294.0
8.51,1.76,4.84,3.46,3.26,4.3,14.0,-349.0,155.0,-39.4065,175.637,1827053.0,5634794.0
8.51,1.76,4.84,3.46,3.48,4.32,22.0,-349.0,155.0,-39.4511,175.7099,1833181.0,5629652.0
8.52,1.76,4.85,3.46,3.65,4.33,29.0,-349.0,155.0,-39.4902,175.7737,1838543.0,5625152.0
8.5,1.75,4.85,3.46,3.84,5.94,37.0,-349.0,155.0,-39.5347,175.8468,1844672.0,5620010.0
8.49,1.75,4.85,3.46,4.0,5.98,41.0,-349.0,155.0,-39.557,175.8834,1847736.0,5617439.0
8.48,1.75,4.85,3.45,4.12,6.0,44.0,-349.0,155.0,-39.5737,175.9108,1850034.0,5615511.0
8.46,1.75,4.83,3.45,4.28,6.0,48.0,-349.0,155.0,-39.5959,175.9474,1853098.0,5612939.0
8.44,1.75,4.82,3.45,4.4,6.0,51.0,-349.0,155.0,-39.6126,175.9749,1855396.0,5611011.0
8.41,1.75,4.81,3.44,5.2,6.0,55.0,-349.0,155.0,-39.6348,176.0115,1858461.0,5608440.0
8.4,1.75,4.8,3.44,5.8,6.0,58.0,-349.0,155.0,-39.6514,176.039,1860759.0,5606512.0
8.38,1.75,4.79,3.43,6.0,6.0,62.0,-349.0,155.0,-39.6736,176.0757,1863823.0,5603940.0
8.37,1.75,4.78,3.43,6.0,6.0,65.0,-349.0,155.0,-39.6903,176.1033,1866121.0,5602012.0
8.36,1.75,4.78,3.43,6.0,6.0,69.0,-349.0,155.0,-39.7124,176.14,1869185.0,5599441.0
8.36,1.75,4.78,3.43,6.0,6.0,72.0,-349.0,155.0,-39.7291,176.1676,1871483.0,5597513.0
8.35,1.75,4.77,3.43,6.0,6.0,76.0,-349.0,155.0,-39.7512,176.2043,1874547.0,5594941.0
8.35,1.75,4.77,3.43,6.0,6.0,79.0,-349.0,155.0,-39.7678,176.2319,1876846.0,5593013.0
8.34,1.75,4.77,3.42,6.0,6.0,83.0,-349.0,155.0,-39.7899,176.2687,1879910.0,5590442.0
8.34,1.75,4.77,3.42,6.0,6.0,86.0,-349.0,155.0,-39.8065,176.2964,1882208.0,5588514.0
8.34,1.75,4.77,3.42,6.0,6.0,90.0,-349.0,155.0,-39.8286,176.3332,1885272.0,5585942.0
8.34,1.75,4.77,3.42,6.0,6.0,93.0,-349.0,155.0,-39.8452,176.3609,1887570.0,5584014.0
8.34,1.75,4.77,3.42,6.0,6.0,97.0,-349.0,155.0,-39.8673,176.3978,1890634.0,5581443.0
8.34,1.75,4.77,3.42,6.0,6.0,100.0,-349.0,155.0,-39.8839,176.4254,1892933.0,5579515.0
8.34,1.75,4.77,3.42,6.0,6.0,104.0,-349.0,155.0,-39.9059,176.4624,1895997.0,5576943.0
8.34,1.75,4.77,3.42,6.0,6.0,107.0,-349.0,155.0,-39.9225,176.4901,1898295.0,5575015.0
8.34,1.75,4.77,3.42,6.0,6.0,111.0,-349.0,155.0,-39.9445,176.5271,1901359.0,5572444.0
8.34,1.75,4.77,3.42,6.0,6.0,114.0,-349.0,155.0,-39.961,176.5548,1903657.0,5570515.0
8.34,1.75,4.77,3.42,6.0,6.0,118.0,-349.0,155.0,-39.983,176.5918,1906721.0,5567944.0
8.34,1.75,4.77,3.42,6.0,6.0,121.0,-349.0,155.0,-39.9995,176.6196,1909019.0,5566016.0
8.34,1.75,4.77,3.42,6.0,6.0,127.0,-349.0,155.0,-40.0325,176.6752,1913616.0,5562159.0
8.34,1.75,4.77,3.42,6.0,6.0,133.0,-349.0,155.0,-40.0655,176.7309,1918212.0,5558303.0
8.35,1.75,4.77,3.43,6.0,6.0,139.0,-349.0,155.0,-40.0984,176.7866,1922808.0,5554446.0
8.35,1.75,4.77,3.43,6.0,6.0,145.0,-349.0,155.0,-40.1313,176.8423,1927405.0,5550589.0
8.36,1.75,4.78,3.43,6.0,6.0,152.0,-349.0,155.0,-40.1697,176.9074,1932767.0,5546090.0
8.36,1.75,4.78,3.43,6.0,6.0,161.0,-349.0,155.0,-40.2189,176.9913,1939661.0,5540304.0
8.37,1.75,4.78,3.43,6.0,6.0,173.0,-349.0,155.0,-40.2845,177.1032,1948854.0,5532591.0
8.38,1.75,4.79,3.43,6.0,6.0,187.0,-349.0,155.0,-40.3608,177.2341,1959578.0,5523592.0
8.38,1.75,4.79,3.43,6.0,6.0,201.0,-349.0,155.0,-40.4369,177.3653,1970303.0,5514593.0
8.38,1.75,4.79,3.43,6.0,6.0,216.0,-349.0,155.0,-40.5184,177.5061,1981794.0,5504951.0
8.38,1.75,4.79,3.43,6.0,6.0,233.0,-349.0,155.0,-40.6104,177.6662,1994816.0,5494024.0
8.38,1.75,4.79,3.43,6.0,6.0,250.0,-349.0,155.0,-40.7022,177.8267,2007839.0,5483096.0
8.38,1.75,4.79,3.43,6.0,6.0,266.0,-349.0,155.0,-40.7884,177.9781,2020096.0,5472812.0
8.39,1.75,4.79,3.44,6.0,6.0,283.0,-349.0,155.0,-40.8797,178.1394,2033119.0,5461884.0
8.39,1.75,4.79,3.44,6.0,6.0,300.0,-349.0,155.0,-40.9708,178.3012,2046141.0,5450957.0
8.39,1.75,4.79,3.44,6.0,6.0,316.0,-349.0,155.0,-41.0562,178.4538,2058398.0,5440672.0
8.4,1.75,4.8,3.44,6.0,6.0,333.0,-349.0,155.0,-41.1468,178.6164,2071421.0,5429745.0
8.4,1.75,4.8,3.44,6.0,6.0,350.0,-349.0,155.0,-41.2371,178.7795,2084444.0,5418818.0
8.54,1.74,4.91,3.47,6.0,6.0,1200.0,-349.0,155.0,-45.3913,-172.4949,2735581.0,4872448.0
8.48,1.73,4.9,3.45,6.0,6.0,-1200.0,-329.0,155.0,-32.3092,165.4061,884219.0,6399818.0
8.34,1.73,4.82,3.42,6.0,6.0,-540.0,-329.0,155.0,-36.3418,170.6579,1389808.0,5975578.0
8.31,1.73,4.8,3.42,6.0,6.0,-400.0,-329.0,155.0,-37.1704,171.8404,1497055.0,5885587.0
8.28,1.73,4.79,3.41,6.0,6.0,-300.0,-329.0,155.0,-37.7551,172.7009,1573659.0,5821309.0
8.27,1.73,4.78,3.41,6.0,6.0,-200.0,-329.0,155.0,-38.3334,173.5751,1650263.0,5757030.0
8.26,1.75,4.72,3.41,6.0,6.0,-151.0,-329.0,155.0,-38.6143,174.0084,1687800.0,5725533.0
8.25,1.75,4.71,3.41,6.0,6.0,-136.0,-329.0,155.0,-38.7,174.1418,1699290.0,5715892.0
8.22,1.78,4.62,3.4,6.0,6.0,-121.0,-329.0,155.0,-38.7855,174.2754,1710781.0,5706250.0
8.26,1.78,4.64,3.41,3.69,6.0,-106.0,-329.0,155.0,-38.8708,174.4094,1722272.0,5696608.0
8.37,1.77,4.72,3.43,2.92,4.56,-96.0,-329.0,155.0,-38.9276,174.4989,1729932.0,5690180.0
8.47,1.77,4.79,3.45,2.56,3.98,-86.0,-329.0,155.0,-38.9844,174.5885,1737593.0,5683752.0
8.54,1.77,4.82,3.47,2.61,4.25,-76.0,-329.0,155.0,-39.041,174.6783,1745253.0,5677324.0
8.61,1.76,4.89,3.48,3.04,4.33,-68.0,-329.0,155.0,-39.0863,174.7502,1751381.0,5672182.0
8.63,1.75,4.93,3.49,2.75,3.85,-61.0,-329.0,155.0,-39.1259,174.8132,1756744.0,5667682.0
8.62,1.74,4.95,3.48,2.73,4.23,-53.0,-329.0,155.0,-39.1711,174.8853,1762872.0,5662540.0
8.57,1.74,4.93,3.47,2.64,4.32,-46.0,-329.0,155.0,-39.2106,174.9485,1768234.0,5658041.0
8.54,1.73,4.94,3.47,2.67,4.26,-38.0,-329.0,155.0,-39.2557,175.0207,1774363.0,5652898.0
8.54,1.73,4.94,3.47,2.86,4.23,-31.0,-329.0,155.0,-39.2951,175.084,1779725.0,5648399.0
8.49,1.74,4.88,3.46,2.96,4.09,-23.0,-329.0,155.0,-39.3401,175.1565,1785853.0,5643257.0
8.41,1.74,4.83,3.44,2.95,3.95,-16.0,-329.0,155.0,-39.3795,175.22,1791216.0,5638757.0
8.43,1.75,4.82,3.44,2.89,4.07,-8.0,-329.0,155.0,-39.4244,175.2926,1797344.0,5633615.0
8.49,1.75,4.85,3.46,3.0,4.21,-1.0,-329.0,155.0,-39.4637,175.3562,1802706.0,5629115.0
8.55,1.76,4.86,3.47,3.28,4.21,7.0,-329.0,155.0,-39.5085,175.429,1808835.0,5623973.0
8.58,1.76,4.88,3.47,3.46,4.32,14.0,-329.0,155.0,-39.5477,175.4927,1814197.0,5619473.0
8.57,1.76,4.87,3.47,3.57,6.0,22.0,-329.0,155.0,-39.5924,175.5657,1820325.0,5614331.0
8.56,1.76,4.87,3.47,3.66,6.0,29.0,-329.0,155.0,-39.6315,175.6296,1825688.0,5609832.0
8.53,1.75,4.87,3.46,3.93,6.0,37.0,-329.0,155.0,-39.6762,175.7027,1831816.0,5604689.0
8.51,1.75,4.86,3.46,4.14,6.0,41.0,-329.0,155.0,-39.6985,175.7393,1834880.0,5602118.0
8.49,1.75,4.85,3.46,4.29,6.0,44.0,-329.0,155.0,-39.7152,175.7668,1837178.0,5600190.0
8.47,1.75,4.84,3.45,5.27,6.0,48.0,-329.0,155.0,-39.7375,175.8035,1840242.0,5597619.0
8.45,1.75,4.83,3.45,6.0,6.0,51.0,-329.0,155.0,-39.7542,175.8309,1842541.0,5595690.0
8.42,1.75,4.81,3.44,6.0,6.0,55.0,-329.0,155.0,-39.7764,175.8676,1845605.0,5593119.0
8.4,1.75,4.8,3.44,6.0,6.0,58.0,-329.0,155.0,-39.7931,175.8952,1847903.0,5591191.0
8.38,1.75,4.79,3.43,6.0,6.0,62.0,-329.0,155.0,-39.8154,175.9319,1850967.0,5588620.0
8.37,1.75,4.78,3.43,6.0,6.0,65.0,-329.0,155.0,-39.832,175.9594,1853265.0,5586691.0
8.36,1.75,4.78,3.43,6.0,6.0,69.0,-329.0,155.0,-39.8543,175.9962,1856329.0,5584120.0
8.36,1.75,4.78,3.43,6.0,6.0,72.0,-329.0,155.0,-39.8709,176.0238,1858628.0,5582192.0
8.35,1.75,4.77,3.43,6.0,6.0,76.0,-329.0,155.0,-39.8931,176.0606,1861692.0,5579621.0
8.35,1.75,4.77,3.43,6.0,6.0,79.0,-329.0,155.0,-39.9097,176.0882,1863990.0,5577692.0
8.34,1.75,4.77,3.42,6.0,6.0,83.0,-329.0,155.0,-39.9319,176.1251,1867054.0,5575121.0
8.34,1.75,4.77,3.42,6.0,6.0,86.0,-329.0,155.0,-39.9485,176.1527,1869352.0,5573193.0
8.34,1.75,4.77,3.42,6.0,6.0,90.0,-329.0,155.0,-39.9707,176.1896,1872416.0,5570622.0
8.34,1.75,4.77,3.42,6.0,6.0,93.0,-329.0,155.0,-39.9873,176.2173,1874714.0,5568693.0
8.34,1.75,4.77,3.42,6.0,6.0,97.0,-329.0,155.0,-40.0094,176.2542,1877779.0,5566122.0
8.34,1.75,4.77,3.42,6.0,6.0,100.0,-329.0,155.0,-40.026,176.282,1880077.0,5564194.0
8.34,1.75,4.77,3.42,6.0,6.0,104.0,-329.0,155.0,-40.0481,176.3189,1883141.0,5561622.0
8.34,1.75,4.77,3.42,6.0,6.0,107.0,-329.0,155.0,-40.0647,176.3467,1885439.0,5559694.0
8.34,1.75,4.77,3.42,6.0,6.0,111.0,-329.0,155.0,-40.0868,176.3837,1888503.0,5557123.0
8.34,1.75,4.77,3.42,6.0,6.0,114.0,-329.0,155.0,-40.1033,176.4115,1890801.0,5555195.0
8.34,1.75,4.77,3.42,6.0,6.0,118.0,-329.0,155.0,-40.1254,176.4485,1893866.0,5552623.0
8.34,1.75,4.77,3.42,6.0,6.0,121.0,-329.0,155.0,-40.1419,176.4763,1896164.0,5550695.0
8.34,1.75,4.77,3.42,6.0,6.0,127.0,-329.0,155.0,-40.175,176.532,1900760.0,5546838.0
8.34,1.75,4.77,3.42,6.0,6.0,133.0,-329.0,155.0,-40.208,176.5877,1905356.0,5542982.0
8.35,1.75,4.77,3.43,6.0,6.0,139.0,-329.0,155.0,-40.241,176.6434,1909953.0,5539125.0
8.35,1.75,4.77,3.43,6.0,6.0,145.0,-329.0,155.0,-40.274,176.6992,1914549.0,5535268.0
8.36,1.75,4.78,3.43,6.0,6.0,152.0,-329.0,155.0,-40.3124,176.7644,1919911.0,5530769.0
8.36,1.75,4.78,3.43,6.0,6.0,161.0,-329.0,155.0,-40.3617,176.8483,1926806.0,5524984.0
8.37,1.75,4.78,3.43,6.0,6.0,173.0,-329.0,155.0,-40.4274,176.9604,1935998.0,5517270.0
8.38,1.75,4.79,3.43,6.0,6.0,187.0,-329.0,155.0,-40.5039,177.0914,1946723.0,5508271.0
8.38,1.75,4.79,3.43,6.0,6.0,201.0,-329.0,155.0,-40.5802,177.2228,1957447.0,5499272.0
8.38,1.75,4.79,3.43,6.0,6.0,216.0,-329.0,155.0,-40.6618,177.3638,1968938.0,5489630.0
8.38,1.75,4.79,3.43,6.0,6.0,233.0,-329.0,155.0,-40.754,177.524,1981961.0,5478703.0
8.38,1.75,4.79,3.43,6.0,6.0,250.0,-329.0,155.0,-40.846,177.6847,1994983.0,5467775.0
8.38,1.75,4.79,3.43,6.0,6.0,266.0,-329.0,155.0,-40.9324,177.8363,2007240.0,5457491.0
8.39,1.75,4.79,3.44,6.0,6.0,283.0,-329.0,155.0,-41.0239,177.9978,2020263.0,5446563.0
8.39,1.75,4.79,3.44,6.0,6.0,300.0,-329.0,155.0,-41.1151,178.1598,2033286.0,5435636.0
8.39,1.75,4.79,3.44,6.0,6.0,316.0,-329.0,155.0,-41.2008,178.3126,2045542.0,5425352.0
8.4,1.75,4.8,3.44,6.0,6.0,333.0,-329.0,155.0,-41.2915,178.4754,2058565.0,5414424.0
8.4,1.75,4.8,3.44,6.0,6.0,350.0,-329.0,155.0,-41.382,178.6387,2071588.0,5403497.0
8.54,1.74,4.91,3.47,6.0,6.0,1200.0,-329.0,155.0,-45.5449,-172.6193,2722726.0,4857127.0
8.48,1.73,4.9,3.45,6.0,6.0,-1200.0,-310.0,155.0,-32.4315,165.2664,872006.0,6385263.0
8.34,1.73,4.82,3.42,6.0,6.0,-540.0,-310.0,155.0,-36.4702,170.5178,1377595.0,5961023.0
8.3,1.73,4.8,3.42,6.0,6.0,-400.0,-310.0,155.0,-37.3001,171.7006,1484842.0,5871033.0
8.28,1.73,4.79,3.41,6.0,6.0,-300.0,-310.0,155.0,-37.8858,172.5615,1561446.0,5806754.0
8.26,1.73,4.77,3.41,6.0,6.0,-200.0,-310.0,155.0,-38.4652,173.4361,1638051.0,5742475.0
8.25,1.75,4.71,3.41,6.0,6.0,-151.0,-310.0,155.0,-38.7466,173.8698,1675587.0,5710978.0
8.25,1.75,4.71,3.41,6.0,6.0,-136.0,-310.0,155.0,-38.8324,174.0032,1687077.0,5701337.0
8.21,1.78,4.61,3.4,6.0,6.0,-121.0,-310.0,155.0,-38.9181,174.1369,1698568.0,5691695.0
8.25,1.78,4.63,3.41,6.0,6.0,-106.0,-310.0,155.0,-39.0036,174.271,1710059.0,5682053.0
8.43,1.77,4.75,3.44,3.74,4.64,-96.0,-310.0,155.0,-39.0605,174.3605,1717719.0,5675625.0
8.53,1.77,4.83,3.46,2.58,4.1,-86.0,-310.0,155.0,-39.1173,174.4502,1725380.0,5669197.0
8.54,1.76,4.85,3.47,2.51,4.37,-76.0,-310.0,155.0,-39.1741,174.5401,1733040.0,5662769.0
8.55,1.75,4.89,3.47,2.94,4.21,-68.0,-310.0,155.0,-39.2195,174.612,1739168.0,5657627.0
8.57,1.75,4.9,3.47,2.74,3.87,-61.0,-310.0,155.0,-39.2591,174.6751,1744531.0,5653128.0
8.55,1.74,4.91,3.47,2.71,4.32,-53.0,-310.0,155.0,-39.3044,174.7473,1750659.0,5647985.0
8.5,1.74,4.89,3.46,2.8,4.31,-46.0,-310.0,155.0,-39.344,174.8105,1756021.0,5643486.0
8.51,1.73,4.92,3.46,2.98,4.26,-38.0,-310.0,155.0,-39.3891,174.8828,1762150.0,5638343.0
8.51,1.73,4.92,3.46,2.91,4.22,-31.0,-310.0,155.0,-39.4286,174.9461,1767512.0,5633844.0
8.56,1.74,4.92,3.47,2.7,4.19,-23.0,-310.0,155.0,-39.4737,175.0186,1773640.0,5628702.0
8.57,1.75,4.9,3.47,2.78,4.21,-16.0,-310.0,155.0,-39.5132,175.0822,1779003.0,5624202.0
8.59,1.76,4.88,3.48,2.95,4.2,-8.0,-310.0,155.0,-39.5582,175.1548,1785131.0,5619060.0
8.61,1.76,4.89,3.48,3.0,4.26,-1.0,-310.0,155.0,-39.5975,175.2185,1790493.0,5614560.0
8.67,1.76,4.93,3.49,2.97,4.3,7.0,-310.0,155.0,-39.6424,175.2913,1796622.0,5609418.0
8.72,1.76,4.95,3.5,3.07,4.32,14.0,-310.0,155.0,-39.6817,175.3551,1801984.0,5604919.0
8.67,1.76,4.93,3.49,3.4,4.36,22.0,-310.0,155.0,-39.7265,175.4282,1808112.0,5599776.0
8.62,1.76,4.9,3.48,3.92,6.0,29.0,-310.0,155.0,-39.7657,175.4921,1813475.0,5595277.0
8.56,1.75,4.89,3.47,4.19,6.0,37.0,-310.0,155.0,-39.8104,175.5653,1819603.0,5590134.0
8.53,1.75,4.87,3.46,4.29,6.0,41.0,-310.0,155.0,-39.8327,175.602,1822667.0,5587563.0
8.5,1.75,4.86,3.46,4.36,6.0,44.0,-310.0,155.0,-39.8495,175.6295,1824965.0,5585635.0
8.47,1.75,4.84,3.45,5.3,6.0,48.0,-310.0,155.0,-39.8718,175.6661,1828030.0,5583064.0
8.45,1.75,4.83,3.45,6.0,6.0,51.0,-310.0,155.0,-39.8886,175.6937,1830328.0,5581135.0
8.42,1.75,4.81,3.44,6.0,6.0,55.0,-310.0,155.0,-39.9109,175.7304,1833392.0,5578564.0
8.4,1.75,4.8,3.44,6.0,6.0,58.0,-310.0,155.0,-39.9276,175.7579,1835690.0,5576636.0
8.38,1.75,4.79,3.43,6.0,6.0,62.0,-310.0,155.0,-39.9499,175.7947,1838754.0,5574065.0
8.37,1.75,4.78,3.43,6.0,6.0,65.0,-310.0,155.0,-39.9666,175.8223,1841052.0,5572136.0
8.36,1.75,4.78,3.43,6.0,6.0,69.0,-310.0,155.0,-39.9888,175.8591,1844116.0,5569565.0
8.36,1.75,4.78,3.43,6.0,6.0,72.0,-310.0,155.0,-40.0055,175.8867,1846415.0,5567637.0
8.35,1.75,4.77,3.43,6.0,6.0,76.0,-310.0,155.0,-40.0277,175.9235,1849479.0,5565066.0
8.35,1.75,4.77,3.43,6.0,6.0,79.0,-310.0,155.0,-40.0444,175.9512,1851777.0,5563137.0
8.34,1.75,4.77,3.42,6.0,6.0,83.0,-310.0,155.0,-40.0666,175.9881,1854841.0,5560566.0
8.34,1.75,4.77,3.42,6.0,6.0,86.0,-310.0,155.0,-40.0833,176.0157,1857139.0,5558638.0
8.34,1.75,4.77,3.42,6.0,6.0,90.0,-310.0,155.0,-40.1055,176.0527,1860203.0,5556067.0
8.34,1.75,4.77,3.42,6.0,6.0,93.0,-310.0,155.0,-40.1221,176.0804,1862502.0,5554138.0
8.34,1.75,4.77,3.42,6.0,6.0,97.0,-310.0,155.0,-40.1443,176.1173,1865566.0,5551567.0
8.34,1.75,4.77,3.42,6.0,6.0,100.0,-310.0,155.0,-40.1609,176.1451,1867864.0,5549639.0
8.34,1.75,4.77,3.42,6.0,6.0,104.0,-310.0,155.0,-40.1831,176.1821,1870928.0,5547068.0
8.34,1.75,4.77,3.42,6.0,6.0,107.0,-310.0,155.0,-40.1997,176.2098,1873226.0,5545139.0
8.34,1.75,4.77,3.42,6.0,6.0,111.0,-310.0,155.0,-40.2218,176.2469,1876290.0,5542568.0
8.34,1.75,4.77,3.42,6.0,6.0,114.0,-310.0,155.0,-40.2384,176.2747,1878588.0,5540640.0
8.34,1.75,4.77,3.42,6.0,6.0,118.0,-310.0,155.0,-40.2605,176.3118,1881653.0,5538069.0
8.34,1.75,4.77,3.42,6.0,6.0,121.0,-310.0,155.0,-40.277,176.3396,1883951.0,5536140.0
8.34,1.75,4.77,3.42,6.0,6.0,127.0,-310.0,155.0,-40.3102,176.3953,1888547.0,5532284.0
8.34,1.75,4.77,3.42,6.0,6.0,133.0,-310.0,155.0,-40.3432,176.4511,1893143.0,5528427.0
8.35,1.75,4.77,3.43,6.0,6.0,139.0,-310.0,155.0,-40.3763,176.5069,1897740.0,5524570.0
8.35,1.75,4.77,3.43,6.0,6.0,145.0,-310.0,155.0,-40.4093,176.5628,1902336.0,5520713.0
8.36,1.75,4.78,3.43,6.0,6.0,152.0,-310.0,155.0,-40.4478,176.628,1907698.0,5516214.0
8.36,1.75,4.78,3.43,6.0,6.0,161.0,-310.0,155.0,-40.4973,176.712,1914593.0,5510429.0
8.37,1.75,4.78,3.43,6.0,6.0,173.0,-310.0,155.0,-40.5631,176.8242,1923785.0,5502715.0
8.38,1.75,4.79,3.43,6.0,6.0,187.0,-310.0,155.0,-40.6397,176.9554,1934510.0,5493716.0
8.38,1.75,4.79,3.43,6.0,6.0,201.0,-310.0,155.0,-40.7162,177.0868,1945234.0,5484717.0
8.38,1.75,4.79,3.43,6.0,6.0,216.0,-310.0,155.0,-40.7979,177.228,1956725.0,5475075.0
8.38,1.75,4.79,3.43,6.0,6.0,233.0,-310.0,155.0,-40.8903,177.3884,1969748.0,5464148.0
8.38,1.75,4.79,3.43,6.0,6.0,250.0,-310.0,155.0,-40.9825,177.5492,1982771.0,5453221.0
8.38,1.75,4.79,3.43,6.0,6.0,266.0,-310.0,155.0,-41.069,177.701,1995027.0,5442936.0
8.39,1.75,4.79,3.44,6.0,6.0,283.0,-310.0,155.0,-41.1607,177.8627,2008050.0,5432009.0
8.39,1.75,4.79,3.44,6.0,6.0,300.0,-310.0,155.0,-41.2521,178.0249,2021073.0,5421081.0
8.39,1.75,4.79,3.44,6.0,6.0,316.0,-310.0,155.0,-41.3379,178.1779,2033329.0,5410797.0
8.4,1.75,4.8,3.44,6.0,6.0,333.0,-310.0,155.0,-41.4289,178.3409,2046352.0,5399869.0
8.4,1.75,4.8,3.44,6.0,6.0,350.0,-310.0,155.0,-41.5196,178.5044,2059375.0,5388942.0
8.54,1.74,4.91,3.47,6.0,6.0,1200.0,-310.0,155.0,-45.6908,-172.738,2710513.0,4842572.0
8.48,1.73,4.9,3.45,6.0,6.0,-1200.0,-291.0,155.0,-32.5535,165.1263,859793.0,6370708.0
8.34,1.73,4.82,3.42,6.0,6.0,-540.0,-291.0,155.0,-36.5984,170.3772,1365382.0,5946468.0
8.3,1.73,4.8,3.42,6.0,6.0,-400.0,-291.0,155.0,-37.4297,171.5604,1472629.0,5856478.0
8.28,1.73,4.79,3.41,6.0,6.0,-300.0,-291.0,155.0,-38.0164,172.4216,1549233.0,5792199.0
8.26,1.73,4.77,3.41,6.0,6.0,-200.0,-291.0,155.0,-38.5968,173.2967,1625838.0,5727920.0
8.25,1.75,4.71,3.41,6.0,6.0,-151.0,-291.0,155.0,-38.8787,173.7306,1663374.0,5696424.0
8.26,1.75,4.72,3.41,6.0,6.0,-136.0,-291.0,155.0,-38.9647,173.8641,1674864.0,5686782.0
8.33,1.78,4.68,3.42,6.0,6.0,-121.0,-291.0,155.0,-39.0505,173.9979,1686355.0,5677140.0
8.48,1.77,4.79,3.45,3.87,4.37,-106.0,-291.0,155.0,-39.1362,174.1321,1697846.0,5667498.0
8.59,1.76,4.87,3.48,2.73,3.64,-96.0,-291.0,155.0,-39.1932,174.2217,1705506.0,5661070.0
8.73,1.76,4.97,3.51,2.05,3.05,-86.0,-291.0,155.0,-39.2501,174.3114,1713167.0,5654642.0
8.89,1.75,5.08,3.54,1.84,2.59,-76.0,-291.0,155.0,-39.307,174.4013,1720827.0,5648215.0
8.78,1.71,5.13,3.52,1.83,3.03,-68.0,-291.0,155.0,-39.3524,174.4734,1726955.0,5643072.0
8.58,1.69,5.08,3.47,1.74,2.79,-61.0,-291.0,155.0,-39.3922,174.5365,1732318.0,5638573.0
8.38,1.68,4.99,3.43,1.76,2.72,-53.0,-291.0,155.0,-39.4375,174.6087,1738446.0,5633430.0
8.45,1.68,5.03,3.45,1.9,2.67,-46.0,-291.0,155.0,-39.4772,174.6719,1743808.0,5628931.0
8.47,1.69,5.01,3.45,2.07,2.81,-38.0,-291.0,155.0,-39.5224,174.7443,1749937.0,5623789.0
8.46,1.71,4.95,3.45,2.61,3.39,-31.0,-291.0,155.0,-39.562,174.8077,1755299.0,5619289.0
8.42,1.72,4.9,3.44,2.86,3.61,-23.0,-291.0,155.0,-39.6072,174.8803,1761427.0,5614147.0
8.39,1.74,4.82,3.44,2.96,3.66,-16.0,-291.0,155.0,-39.6467,174.9438,1766790.0,5609647.0
8.38,1.74,4.82,3.43,3.04,3.96,-8.0,-291.0,155.0,-39.6918,175.0166,1772918.0,5604505.0
8.37,1.75,4.78,3.43,3.14,4.33,-1.0,-291.0,155.0,-39.7312,175.0803,1778280.0,5600005.0
8.4,1.75,4.8,3.44,3.31,4.37,7.0,-291.0,155.0,-39.7762,175.1532,1784409.0,5594863.0
8.49,1.75,4.85,3.46,3.62,4.37,14.0,-291.0,155.0,-39.8155,175.217,1789771.0,5590364.0
8.57,1.75,4.9,3.47,4.03,4.37,22.0,-291.0,155.0,-39.8604,175.2901,1795899.0,5585221.0
8.59,1.75,4.91,3.48,4.31,6.0,29.0,-291.0,155.0,-39.8997,175.3542,1801262.0,5580722.0
8.55,1.75,4.89,3.47,4.38,6.0,37.0,-291.0,155.0,-39.9445,175.4274,1807390.0,5575580.0
8.52,1.75,4.87,3.46,5.31,6.0,41.0,-291.0,155.0,-39.9669,175.4641,1810454.0,5573008.0
8.49,1.75,4.85,3.46,6.0,6.0,44.0,-291.0,155.0,-39.9837,175.4916,1812752.0,5571080.0
8.46,1.75,4.83,3.45,6.0,6.0,48.0,-291.0,155.0,-40.006,175.5283,1815817.0,5568509.0
8.43,1.75,4.82,3.44,6.0,6.0,51.0,-291.0,155.0,-40.0228,175.5558,1818115.0,5566581.0
8.41,1.75,4.81,3.44,6.0,6.0,55.0,-291.0,155.0,-40.0451,175.5926,1821179.0,5564009.0
8.4,1.75,4.8,3.44,6.0,6.0,58.0,-291.0,155.0,-40.0619,175.6202,1823477.0,5562081.0
8.38,1.75,4.79,3.43,6.0,6.0,62.0,-291.0,155.0,-40.0842,175.657,1826541.0,5559510.0
8.37,1.75,4.78,3.43,6.0,6.0,65.0,-291.0,155.0,-40.101,175.6846,1828839.0,5557582.0
8.36,1.75,4.78,3.43,6.0,6.0,69.0,-291.0,155.0,-40.1233,175.7214,1831903.0,5555010.0
