Vp,Vp/Vs,Vs,Density,SF_Vp,SF_Vp/Vs,x(km),y(km),Depth(km_BSL),Latitude,Longitude,x_nztm,y_nztm
7.81,1.75,4.45,3.3,6.0,6.0,-68.0,-105.0,34.0,-40.6455,173.0874,1607397.0,5500588.0
7.68,1.75,4.39,3.26,6.0,6.0,-61.0,-105.0,34.0,-40.686,173.151,1612759.0,5496088.0
7.53,1.75,4.32,3.22,6.0,6.0,-53.0,-105.0,34.0,-40.7322,173.2236,1618888.0,5490946.0
7.43,1.74,4.28,3.19,6.0,6.0,-46.0,-105.0,34.0,-40.7726,173.2873,1624250.0,5486447.0
7.32,1.73,4.23,3.16,6.0,6.0,-38.0,-105.0,34.0,-40.8187,173.3602,1630378.0,5481304.0
7.18,1.73,4.15,3.12,6.0,6.0,-31.0,-105.0,34.0,-40.859,173.424,1635741.0,5476805.0
7.07,1.74,4.07,3.09,6.0,6.0,-23.0,-105.0,34.0,-40.905,173.4971,1641869.0,5471663.0
7.08,1.75,4.06,3.09,6.0,6.0,-16.0,-105.0,34.0,-40.9453,173.5611,1647231.0,5467163.0
7.15,1.76,4.05,3.11,6.0,6.0,-8.0,-105.0,34.0,-40.9912,173.6343,1653360.0,5462021.0
7.25,1.78,4.07,3.14,6.0,6.0,-1.0,-105.0,34.0,-41.0314,173.6985,1658722.0,5457521.0
7.31,1.78,4.12,3.16,6.0,6.0,7.0,-105.0,34.0,-41.0772,173.7719,1664850.0,5452379.0
7.36,1.76,4.17,3.17,6.0,6.0,14.0,-105.0,34.0,-41.1173,173.8363,1670213.0,5447879.0
7.48,1.75,4.28,3.2,6.0,6.0,22.0,-105.0,34.0,-41.1631,173.9099,1676341.0,5442737.0
7.37,1.73,4.26,3.17,6.0,6.0,29.0,-105.0,34.0,-41.2031,173.9744,1681703.0,5438238.0
6.98,1.71,4.09,3.06,6.0,6.0,37.0,-105.0,34.0,-41.2488,174.0482,1687832.0,5433095.0
6.94,1.7,4.09,3.05,6.0,6.0,41.0,-105.0,34.0,-41.2716,174.0852,1690896.0,5430524.0
6.95,1.69,4.1,3.05,6.0,6.0,44.0,-105.0,34.0,-41.2887,174.1129,1693194.0,5428596.0
6.96,1.7,4.1,3.06,6.0,6.0,48.0,-105.0,34.0,-41.3115,174.1499,1696258.0,5426025.0
6.95,1.7,4.08,3.05,6.0,6.0,51.0,-105.0,34.0,-41.3286,174.1777,1698556.0,5424096.0
6.92,1.71,4.04,3.04,6.0,6.0,55.0,-105.0,34.0,-41.3514,174.2147,1701620.0,5421525.0
6.92,1.72,4.02,3.04,6.0,6.0,58.0,-105.0,34.0,-41.3684,174.2425,1703919.0,5419597.0
6.94,1.73,4.0,3.05,6.0,6.0,62.0,-105.0,34.0,-41.3912,174.2796,1706983.0,5417026.0
6.98,1.74,4.01,3.06,6.0,6.0,65.0,-105.0,34.0,-41.4082,174.3074,1709281.0,5415097.0
7.07,1.75,4.04,3.09,6.0,6.0,69.0,-105.0,34.0,-41.431,174.3445,1712345.0,5412526.0
7.18,1.75,4.1,3.12,6.0,6.0,72.0,-105.0,34.0,-41.448,174.3724,1714643.0,5410598.0
7.32,1.75,4.18,3.16,6.0,6.0,76.0,-105.0,34.0,-41.4707,174.4096,1717707.0,5408027.0
7.37,1.75,4.2,3.17,6.0,6.0,79.0,-105.0,34.0,-41.4877,174.4375,1720005.0,5406098.0
7.41,1.75,4.23,3.18,6.0,6.0,83.0,-105.0,34.0,-41.5104,174.4747,1723070.0,5403527.0
7.49,1.75,4.28,3.21,6.0,6.0,86.0,-105.0,34.0,-41.5274,174.5026,1725368.0,5401599.0
7.66,1.75,4.38,3.25,6.0,6.0,90.0,-105.0,34.0,-41.5501,174.5399,1728432.0,5399028.0
7.76,1.75,4.44,3.28,6.0,6.0,93.0,-105.0,34.0,-41.5671,174.5678,1730730.0,5397099.0
7.82,1.75,4.48,3.3,6.0,6.0,97.0,-105.0,34.0,-41.5897,174.6051,1733794.0,5394528.0
7.9,1.75,4.53,3.32,6.0,6.0,100.0,-105.0,34.0,-41.6067,174.6331,1736092.0,5392600.0
8.09,1.74,4.64,3.37,6.0,6.0,104.0,-105.0,34.0,-41.6293,174.6705,1739157.0,5390029.0
8.23,1.74,4.73,3.4,6.0,6.0,107.0,-105.0,34.0,-41.6463,174.6985,1741455.0,5388100.0
8.4,1.73,4.85,3.44,6.0,6.0,111.0,-105.0,34.0,-41.6689,174.7359,1744519.0,5385529.0
8.41,1.73,4.88,3.44,6.0,6.0,114.0,-105.0,34.0,-41.6858,174.764,1746817.0,5383601.0
8.34,1.72,4.86,3.42,6.0,6.0,118.0,-105.0,34.0,-41.7084,174.8015,1749881.0,5381029.0
8.32,1.71,4.85,3.42,6.0,6.0,121.0,-105.0,34.0,-41.7253,174.8296,1752179.0,5379101.0
8.35,1.71,4.88,3.43,6.0,6.0,127.0,-105.0,34.0,-41.7592,174.8858,1756776.0,5375244.0
8.35,1.71,4.87,3.43,6.0,6.0,130.0,-105.0,34.0,-41.7761,174.9139,1759074.0,5373316.0
8.32,1.72,4.85,3.42,6.0,6.0,141.0,-105.0,34.0,-41.838,175.0173,1767500.0,5366245.0
8.31,1.72,4.84,3.42,6.0,6.0,144.0,-105.0,34.0,-41.8549,175.0455,1769798.0,5364317.0
8.28,1.72,4.81,3.41,6.0,6.0,153.0,-105.0,34.0,-41.9054,175.1302,1776693.0,5358532.0
8.27,1.72,4.8,3.41,6.0,6.0,157.0,-105.0,34.0,-41.9279,175.1679,1779757.0,5355961.0
8.22,1.72,4.77,3.4,6.0,6.0,170.0,-105.0,34.0,-42.0007,175.2906,1789715.0,5347605.0
8.12,1.73,4.69,3.38,6.0,6.0,200.0,-105.0,34.0,-42.1684,175.5749,1812697.0,5328321.0
7.94,1.73,4.59,3.33,6.0,6.0,250.0,-105.0,34.0,-42.4461,176.0519,1850999.0,5296182.0
7.83,1.73,4.53,3.3,6.0,6.0,300.0,-105.0,34.0,-42.7217,176.5331,1889301.0,5264042.0
7.72,1.73,4.46,3.27,6.0,6.0,350.0,-105.0,34.0,-42.9951,177.0186,1927603.0,5231903.0
8.11,1.73,4.69,3.38,6.0,6.0,1200.0,-105.0,34.0,-47.2615,-174.0573,2578741.0,4685533.0
7.75,1.73,4.48,3.28,6.0,6.0,-1200.0,-90.0,34.0,-33.8313,163.6202,730593.0,6216733.0
7.75,1.73,4.48,3.28,6.0,6.0,-540.0,-90.0,34.0,-37.9423,168.8604,1236182.0,5792493.0
7.75,1.73,4.48,3.28,6.0,6.0,-400.0,-90.0,34.0,-38.7889,170.0461,1343428.0,5702503.0
7.75,1.73,4.48,3.28,6.0,6.0,-300.0,-90.0,34.0,-39.3867,170.9104,1420033.0,5638224.0
7.75,1.73,4.48,3.28,6.0,6.0,-200.0,-90.0,34.0,-39.9783,171.7895,1496637.0,5573945.0
7.75,1.74,4.45,3.28,6.0,6.0,-151.0,-90.0,34.0,-40.2658,172.2258,1534173.0,5542449.0
7.36,1.74,4.23,3.17,6.0,6.0,-136.0,-90.0,34.0,-40.3535,172.3601,1545664.0,5532807.0
7.37,1.75,4.22,3.17,6.0,6.0,-121.0,-90.0,34.0,-40.441,172.4948,1557155.0,5523165.0
7.49,1.75,4.27,3.21,6.0,6.0,-106.0,-90.0,34.0,-40.5284,172.6298,1568645.0,5513523.0
7.61,1.77,4.3,3.24,6.0,6.0,-91.0,-90.0,34.0,-40.6156,172.7651,1580136.0,5503881.0
7.84,1.78,4.4,3.31,6.0,6.0,-76.0,-90.0,34.0,-40.7027,172.9008,1591627.0,5494240.0
7.76,1.77,4.38,3.28,6.0,6.0,-68.0,-90.0,34.0,-40.7491,172.9734,1597755.0,5489097.0
7.66,1.76,4.34,3.25,6.0,6.0,-61.0,-90.0,34.0,-40.7896,173.0369,1603117.0,5484598.0
7.44,1.75,4.26,3.19,6.0,6.0,-53.0,-90.0,34.0,-40.8359,173.1096,1609246.0,5479456.0
7.28,1.74,4.2,3.15,6.0,6.0,-46.0,-90.0,34.0,-40.8763,173.1733,1614608.0,5474956.0
7.12,1.73,4.13,3.1,6.0,6.0,-38.0,-90.0,34.0,-40.9225,173.2462,1620736.0,5469814.0
7.01,1.72,4.08,3.07,6.0,6.0,-31.0,-90.0,34.0,-40.9629,173.3101,1626099.0,5465314.0
6.9,1.72,4.02,3.04,6.0,6.0,-23.0,-90.0,34.0,-41.009,173.3832,1632227.0,5460172.0
6.99,1.72,4.08,3.07,6.0,6.0,-16.0,-90.0,34.0,-41.0493,173.4472,1637589.0,5455672.0
7.09,1.74,4.07,3.1,6.0,6.0,-8.0,-90.0,34.0,-41.0953,173.5205,1643718.0,5450530.0
7.2,1.75,4.11,3.13,6.0,6.0,-1.0,-90.0,34.0,-41.1355,173.5847,1649080.0,5446031.0
7.16,1.75,4.08,3.11,6.0,6.0,7.0,-90.0,34.0,-41.1815,173.6582,1655208.0,5440888.0
7.24,1.75,4.13,3.14,6.0,6.0,14.0,-90.0,34.0,-41.2216,173.7226,1660571.0,5436389.0
7.32,1.75,4.19,3.16,6.0,6.0,22.0,-90.0,34.0,-41.2674,173.7962,1666699.0,5431246.0
7.17,1.74,4.12,3.12,6.0,6.0,29.0,-90.0,34.0,-41.3075,173.8608,1672061.0,5426747.0
7.04,1.73,4.08,3.08,6.0,6.0,37.0,-90.0,34.0,-41.3533,173.9346,1678190.0,5421605.0
7.06,1.72,4.11,3.09,6.0,6.0,41.0,-90.0,34.0,-41.3761,173.9716,1681254.0,5419033.0
7.09,1.72,4.13,3.1,6.0,6.0,44.0,-90.0,34.0,-41.3932,173.9994,1683552.0,5417105.0
7.09,1.73,4.09,3.1,6.0,6.0,48.0,-90.0,34.0,-41.4161,174.0364,1686616.0,5414534.0
7.01,1.75,4.01,3.07,6.0,6.0,51.0,-90.0,34.0,-41.4332,174.0641,1688914.0,5412606.0
6.85,1.76,3.89,3.02,6.0,6.0,55.0,-90.0,34.0,-41.456,174.1012,1691979.0,5410034.0
6.81,1.77,3.85,3.01,6.0,6.0,58.0,-90.0,34.0,-41.4731,174.129,1694277.0,5408106.0
6.85,1.77,3.87,3.02,6.0,6.0,62.0,-90.0,34.0,-41.4959,174.1661,1697341.0,5405535.0
6.89,1.77,3.89,3.03,6.0,6.0,65.0,-90.0,34.0,-41.513,174.194,1699639.0,5403607.0
7.03,1.76,3.98,3.08,6.0,6.0,69.0,-90.0,34.0,-41.5357,174.2311,1702703.0,5401035.0
7.18,1.76,4.08,3.12,6.0,6.0,72.0,-90.0,34.0,-41.5528,174.259,1705001.0,5399107.0
7.36,1.76,4.19,3.17,6.0,6.0,76.0,-90.0,34.0,-41.5756,174.2962,1708065.0,5396536.0
7.45,1.76,4.23,3.2,6.0,6.0,79.0,-90.0,34.0,-41.5926,174.3241,1710364.0,5394608.0
7.53,1.77,4.26,3.22,6.0,6.0,83.0,-90.0,34.0,-41.6153,174.3614,1713428.0,5392036.0
7.6,1.77,4.29,3.24,6.0,6.0,86.0,-90.0,34.0,-41.6324,174.3893,1715726.0,5390108.0
7.73,1.77,4.36,3.27,6.0,6.0,90.0,-90.0,34.0,-41.6551,174.4266,1718790.0,5387537.0
7.87,1.77,4.44,3.31,6.0,6.0,93.0,-90.0,34.0,-41.6721,174.4546,1721088.0,5385609.0
8.03,1.77,4.54,3.36,6.0,6.0,97.0,-90.0,34.0,-41.6948,174.4919,1724152.0,5383037.0
8.09,1.76,4.59,3.37,6.0,6.0,100.0,-90.0,34.0,-41.7118,174.5199,1726451.0,5381109.0
8.16,1.75,4.66,3.39,6.0,6.0,104.0,-90.0,34.0,-41.7344,174.5573,1729515.0,5378538.0
8.27,1.74,4.74,3.41,6.0,6.0,107.0,-90.0,34.0,-41.7514,174.5853,1731813.0,5376609.0
8.39,1.74,4.83,3.44,6.0,6.0,111.0,-90.0,34.0,-41.774,174.6228,1734877.0,5374038.0
8.45,1.73,4.87,3.45,6.0,6.0,114.0,-90.0,34.0,-41.791,174.6508,1737175.0,5372110.0
8.51,1.73,4.92,3.46,6.0,6.0,118.0,-90.0,34.0,-41.8136,174.6883,1740239.0,5369539.0
8.5,1.73,4.92,3.46,6.0,6.0,121.0,-90.0,34.0,-41.8306,174.7164,1742537.0,5367610.0
8.42,1.73,4.88,3.44,6.0,6.0,127.0,-90.0,34.0,-41.8645,174.7727,1747134.0,5363754.0
8.39,1.72,4.87,3.44,6.0,6.0,130.0,-90.0,34.0,-41.8814,174.8009,1749432.0,5361825.0
8.29,1.72,4.81,3.41,6.0,6.0,141.0,-90.0,34.0,-41.9434,174.9043,1757858.0,5354755.0
8.27,1.72,4.8,3.41,6.0,6.0,144.0,-90.0,34.0,-41.9603,174.9325,1760157.0,5352826.0
8.2,1.72,4.76,3.4,6.0,6.0,153.0,-90.0,34.0,-42.0109,175.0173,1767051.0,5347041.0
8.18,1.72,4.74,3.39,6.0,6.0,157.0,-90.0,34.0,-42.0334,175.055,1770115.0,5344470.0
8.15,1.73,4.72,3.38,6.0,6.0,170.0,-90.0,34.0,-42.1064,175.1778,1780074.0,5336114.0
8.08,1.73,4.67,3.37,6.0,6.0,200.0,-90.0,34.0,-42.2743,175.4623,1803055.0,5316830.0
7.9,1.73,4.57,3.32,6.0,6.0,250.0,-90.0,34.0,-42.5525,175.9397,1841357.0,5284691.0
7.79,1.73,4.5,3.29,6.0,6.0,300.0,-90.0,34.0,-42.8285,176.4213,1879659.0,5252551.0
7.68,1.73,4.44,3.26,6.0,6.0,350.0,-90.0,34.0,-43.1024,176.9071,1917962.0,5220412.0
8.1,1.73,4.68,3.37,6.0,6.0,1200.0,-90.0,34.0,-47.3761,-174.1567,2569099.0,4674043.0
7.75,1.73,4.48,3.28,6.0,6.0,-1200.0,-80.0,34.0,-33.8942,163.5441,724165.0,6209072.0
7.75,1.73,4.48,3.28,6.0,6.0,-540.0,-80.0,34.0,-38.0086,168.7835,1229754.0,5784833.0
7.75,1.73,4.48,3.28,6.0,6.0,-400.0,-80.0,34.0,-38.8559,169.9693,1337000.0,5694842.0
7.75,1.73,4.48,3.28,6.0,6.0,-300.0,-80.0,34.0,-39.4543,170.8336,1413605.0,5630564.0
7.75,1.73,4.48,3.28,6.0,6.0,-200.0,-80.0,34.0,-40.0465,171.7129,1490209.0,5566285.0
7.75,1.74,4.45,3.28,6.0,6.0,-151.0,-80.0,34.0,-40.3343,172.1494,1527746.0,5534788.0
7.38,1.74,4.24,3.18,6.0,6.0,-136.0,-80.0,34.0,-40.4221,172.2837,1539236.0,5525146.0
7.32,1.74,4.21,3.16,6.0,6.0,-121.0,-80.0,34.0,-40.5097,172.4184,1550727.0,5515505.0
7.29,1.74,4.19,3.15,6.0,6.0,-106.0,-80.0,34.0,-40.5972,172.5534,1562218.0,5505863.0
7.46,1.69,4.41,3.2,6.0,6.0,-91.0,-80.0,34.0,-40.6845,172.6888,1573708.0,5496221.0
7.8,1.75,4.46,3.29,6.0,6.0,-76.0,-80.0,34.0,-40.7716,172.8246,1585199.0,5486579.0
7.63,1.75,4.35,3.25,6.0,6.0,-68.0,-80.0,34.0,-40.818,172.8971,1591327.0,5481437.0
7.53,1.76,4.28,3.22,6.0,6.0,-61.0,-80.0,34.0,-40.8586,172.9607,1596690.0,5476937.0
7.36,1.74,4.23,3.17,6.0,6.0,-53.0,-80.0,34.0,-40.9049,173.0334,1602818.0,5471795.0
7.18,1.74,4.14,3.12,6.0,6.0,-46.0,-80.0,34.0,-40.9454,173.0972,1608180.0,5467296.0
7.01,1.73,4.05,3.07,6.0,6.0,-38.0,-80.0,34.0,-40.9917,173.1701,1614309.0,5462153.0
6.87,1.73,3.98,3.03,6.0,6.0,-31.0,-80.0,34.0,-41.0321,173.234,1619671.0,5457654.0
6.94,1.73,4.01,3.05,6.0,6.0,-23.0,-80.0,34.0,-41.0782,173.3071,1625799.0,5452511.0
7.12,1.75,4.08,3.1,6.0,6.0,-16.0,-80.0,34.0,-41.1186,173.3711,1631162.0,5448012.0
7.1,1.76,4.02,3.1,6.0,6.0,-8.0,-80.0,34.0,-41.1646,173.4445,1637290.0,5442870.0
7.11,1.77,4.03,3.1,6.0,6.0,-1.0,-80.0,34.0,-41.2049,173.5087,1642652.0,5438370.0
7.11,1.75,4.05,3.1,6.0,6.0,7.0,-80.0,34.0,-41.2509,173.5822,1648781.0,5433228.0
7.11,1.75,4.07,3.1,6.0,6.0,14.0,-80.0,34.0,-41.2911,173.6466,1654143.0,5428728.0
7.07,1.74,4.07,3.09,6.0,6.0,22.0,-80.0,34.0,-41.3369,173.7203,1660271.0,5423586.0
7.06,1.73,4.07,3.09,6.0,6.0,29.0,-80.0,34.0,-41.3771,173.7848,1665634.0,5419086.0
7.13,1.73,4.12,3.11,6.0,6.0,37.0,-80.0,34.0,-41.4229,173.8587,1671762.0,5413944.0
7.22,1.73,4.17,3.13,6.0,6.0,41.0,-80.0,34.0,-41.4457,173.8957,1674826.0,5411373.0
7.24,1.73,4.18,3.14,6.0,6.0,44.0,-80.0,34.0,-41.4629,173.9235,1677124.0,5409445.0
7.16,1.74,4.12,3.11,6.0,6.0,48.0,-80.0,34.0,-41.4857,173.9605,1680188.0,5406874.0
7.05,1.74,4.05,3.08,6.0,6.0,51.0,-80.0,34.0,-41.5029,173.9883,1682487.0,5404945.0
6.9,1.75,3.95,3.04,6.0,6.0,55.0,-80.0,34.0,-41.5257,174.0253,1685551.0,5402374.0
6.86,1.75,3.92,3.03,6.0,6.0,58.0,-80.0,34.0,-41.5428,174.0532,1687849.0,5400446.0
6.93,1.76,3.94,3.05,6.0,6.0,62.0,-80.0,34.0,-41.5656,174.0903,1690913.0,5397874.0
7.04,1.76,4.0,3.08,6.0,6.0,65.0,-80.0,34.0,-41.5827,174.1181,1693211.0,5395946.0
7.16,1.76,4.07,3.11,6.0,6.0,69.0,-80.0,34.0,-41.6055,174.1553,1696275.0,5393375.0
7.21,1.76,4.1,3.13,6.0,6.0,72.0,-80.0,34.0,-41.6226,174.1832,1698573.0,5391447.0
7.26,1.76,4.13,3.14,6.0,6.0,76.0,-80.0,34.0,-41.6454,174.2204,1701638.0,5388875.0
7.35,1.75,4.19,3.17,6.0,6.0,79.0,-80.0,34.0,-41.6625,174.2483,1703936.0,5386947.0
7.52,1.75,4.3,3.22,6.0,6.0,83.0,-80.0,34.0,-41.6852,174.2856,1707000.0,5384376.0
7.66,1.74,4.39,3.25,6.0,6.0,86.0,-80.0,34.0,-41.7023,174.3136,1709298.0,5382448.0
7.87,1.74,4.53,3.31,6.0,6.0,90.0,-80.0,34.0,-41.725,174.3509,1712362.0,5379876.0
8.02,1.74,4.62,3.36,6.0,6.0,93.0,-80.0,34.0,-41.742,174.3788,1714660.0,5377948.0
8.18,1.73,4.72,3.39,6.0,6.0,97.0,-80.0,34.0,-41.7647,174.4162,1717725.0,5375377.0
8.21,1.73,4.75,3.4,6.0,6.0,100.0,-80.0,34.0,-41.7817,174.4442,1720023.0,5373449.0
8.2,1.73,4.74,3.4,6.0,6.0,104.0,-80.0,34.0,-41.8044,174.4816,1723087.0,5370877.0
8.2,1.73,4.74,3.4,6.0,6.0,107.0,-80.0,34.0,-41.8214,174.5097,1725385.0,5368949.0
8.24,1.73,4.77,3.4,6.0,6.0,111.0,-80.0,34.0,-41.8441,174.5471,1728449.0,5366378.0
8.27,1.73,4.78,3.41,6.0,6.0,114.0,-80.0,34.0,-41.8611,174.5752,1730747.0,5364450.0
8.31,1.73,4.81,3.42,6.0,6.0,118.0,-80.0,34.0,-41.8837,174.6127,1733811.0,5361878.0
8.31,1.73,4.81,3.42,6.0,6.0,121.0,-80.0,34.0,-41.9007,174.6408,1736110.0,5359950.0
8.3,1.73,4.81,3.42,6.0,6.0,127.0,-80.0,34.0,-41.9346,174.6971,1740706.0,5356093.0
8.3,1.73,4.81,3.42,6.0,6.0,130.0,-80.0,34.0,-41.9515,174.7253,1743004.0,5354165.0
8.24,1.73,4.77,3.4,6.0,6.0,141.0,-80.0,34.0,-42.0136,174.8288,1751431.0,5347094.0
8.23,1.73,4.77,3.4,6.0,6.0,144.0,-80.0,34.0,-42.0305,174.857,1753729.0,5345166.0
8.17,1.73,4.73,3.39,6.0,6.0,153.0,-80.0,34.0,-42.0812,174.9418,1760623.0,5339381.0
8.15,1.73,4.72,3.38,6.0,6.0,157.0,-80.0,34.0,-42.1037,174.9796,1763687.0,5336810.0
8.08,1.73,4.67,3.37,6.0,6.0,170.0,-80.0,34.0,-42.1768,175.1024,1773646.0,5328453.0
8.04,1.73,4.65,3.36,6.0,6.0,200.0,-80.0,34.0,-42.3449,175.387,1796627.0,5309170.0
7.88,1.73,4.55,3.32,6.0,6.0,250.0,-80.0,34.0,-42.6234,175.8646,1834929.0,5277030.0
7.76,1.73,4.49,3.28,6.0,6.0,300.0,-80.0,34.0,-42.8997,176.3465,1873232.0,5244891.0
7.64,1.73,4.42,3.25,6.0,6.0,350.0,-80.0,34.0,-43.1739,176.8326,1911534.0,5212752.0
8.1,1.73,4.68,3.37,6.0,6.0,1200.0,-80.0,34.0,-47.4526,-174.2232,2562672.0,4666382.0
7.75,1.73,4.48,3.28,6.0,6.0,-1200.0,-70.0,34.0,-33.957,163.4679,717737.0,6201412.0
7.75,1.73,4.48,3.28,6.0,6.0,-540.0,-70.0,34.0,-38.0748,168.7064,1223326.0,5777172.0
7.75,1.73,4.48,3.28,6.0,6.0,-400.0,-70.0,34.0,-38.9229,169.8923,1330573.0,5687182.0
7.75,1.73,4.48,3.28,6.0,6.0,-300.0,-70.0,34.0,-39.5219,170.7568,1407177.0,5622903.0
7.75,1.73,4.48,3.28,6.0,6.0,-200.0,-70.0,34.0,-40.1146,171.6362,1483781.0,5558624.0
7.75,1.74,4.45,3.28,6.0,6.0,-151.0,-70.0,34.0,-40.4027,172.0728,1521318.0,5527128.0
7.38,1.74,4.24,3.18,6.0,6.0,-136.0,-70.0,34.0,-40.4906,172.2071,1532808.0,5517486.0
7.32,1.74,4.21,3.16,6.0,6.0,-121.0,-70.0,34.0,-40.5783,172.3419,1544299.0,5507844.0
7.3,1.74,4.2,3.15,6.0,6.0,-106.0,-70.0,34.0,-40.6658,172.4769,1555790.0,5498202.0
7.26,1.71,4.26,3.14,6.0,6.0,-91.0,-70.0,34.0,-40.7532,172.6124,1567280.0,5488561.0
7.68,1.74,4.43,3.26,6.0,6.0,-76.0,-70.0,34.0,-40.8405,172.7482,1578771.0,5478919.0
7.57,1.74,4.35,3.23,6.0,6.0,-68.0,-70.0,34.0,-40.8869,172.8207,1584899.0,5473776.0
7.37,1.74,4.24,3.17,6.0,6.0,-61.0,-70.0,34.0,-40.9276,172.8843,1590262.0,5469277.0
7.3,1.74,4.2,3.15,6.0,6.0,-53.0,-70.0,34.0,-40.9739,172.9571,1596390.0,5464135.0
7.22,1.74,4.16,3.13,6.0,6.0,-46.0,-70.0,34.0,-41.0145,173.0208,1601752.0,5459635.0
7.06,1.73,4.08,3.09,6.0,6.0,-38.0,-70.0,34.0,-41.0608,173.0938,1607881.0,5454493.0
6.93,1.74,3.99,3.05,6.0,6.0,-31.0,-70.0,34.0,-41.1012,173.1577,1613243.0,5449993.0
7.03,1.74,4.04,3.08,6.0,6.0,-23.0,-70.0,34.0,-41.1474,173.2308,1619371.0,5444851.0
7.02,1.74,4.03,3.08,6.0,6.0,-16.0,-70.0,34.0,-41.1878,173.2949,1624734.0,5440351.0
7.19,1.78,4.04,3.12,6.0,6.0,-8.0,-70.0,34.0,-41.2339,173.3682,1630862.0,5435209.0
7.09,1.78,3.97,3.1,6.0,6.0,-1.0,-70.0,34.0,-41.2742,173.4325,1636224.0,5430710.0
7.03,1.77,3.97,3.08,6.0,6.0,7.0,-70.0,34.0,-41.3202,173.506,1642353.0,5425567.0
7.07,1.76,4.02,3.09,6.0,6.0,14.0,-70.0,34.0,-41.3605,173.5704,1647715.0,5421068.0
7.17,1.75,4.09,3.12,6.0,6.0,22.0,-70.0,34.0,-41.4064,173.6441,1653843.0,5415926.0
7.29,1.75,4.17,3.15,6.0,6.0,29.0,-70.0,34.0,-41.4466,173.7087,1659206.0,5411426.0
7.36,1.75,4.21,3.17,6.0,6.0,37.0,-70.0,34.0,-41.4924,173.7826,1665334.0,5406284.0
7.35,1.75,4.2,3.17,6.0,6.0,41.0,-70.0,34.0,-41.5153,173.8196,1668398.0,5403713.0
7.33,1.75,4.19,3.16,6.0,6.0,44.0,-70.0,34.0,-41.5325,173.8474,1670696.0,5401784.0
7.27,1.75,4.16,3.15,6.0,6.0,48.0,-70.0,34.0,-41.5553,173.8844,1673761.0,5399213.0
7.21,1.75,4.13,3.13,6.0,6.0,51.0,-70.0,34.0,-41.5725,173.9122,1676059.0,5397285.0
7.17,1.75,4.11,3.12,6.0,6.0,55.0,-70.0,34.0,-41.5954,173.9493,1679123.0,5394714.0
7.19,1.75,4.12,3.12,6.0,6.0,58.0,-70.0,34.0,-41.6125,173.9772,1681421.0,5392785.0
7.26,1.75,4.16,3.14,6.0,6.0,62.0,-70.0,34.0,-41.6353,174.0143,1684485.0,5390214.0
7.32,1.75,4.19,3.16,6.0,6.0,65.0,-70.0,34.0,-41.6525,174.0422,1686783.0,5388286.0
7.37,1.74,4.23,3.17,6.0,6.0,69.0,-70.0,34.0,-41.6753,174.0793,1689847.0,5385715.0
7.4,1.74,4.25,3.18,6.0,6.0,72.0,-70.0,34.0,-41.6924,174.1072,1692146.0,5383786.0
7.49,1.74,4.31,3.21,6.0,6.0,76.0,-70.0,34.0,-41.7152,174.1445,1695210.0,5381215.0
7.62,1.74,4.38,3.24,6.0,6.0,79.0,-70.0,34.0,-41.7323,174.1724,1697508.0,5379287.0
7.84,1.74,4.52,3.31,6.0,6.0,83.0,-70.0,34.0,-41.755,174.2097,1700572.0,5376716.0
7.98,1.74,4.6,3.34,6.0,6.0,86.0,-70.0,34.0,-41.7721,174.2376,1702870.0,5374787.0
8.07,1.73,4.65,3.37,6.0,6.0,90.0,-70.0,34.0,-41.7948,174.275,1705934.0,5372216.0
8.12,1.73,4.69,3.38,6.0,6.0,93.0,-70.0,34.0,-41.8119,174.303,1708233.0,5370288.0
8.16,1.73,4.71,3.39,6.0,6.0,97.0,-70.0,34.0,-41.8346,174.3403,1711297.0,5367716.0
8.14,1.73,4.7,3.38,6.0,6.0,100.0,-70.0,34.0,-41.8517,174.3684,1713595.0,5365788.0
8.08,1.73,4.67,3.37,6.0,6.0,104.0,-70.0,34.0,-41.8744,174.4058,1716659.0,5363217.0
8.06,1.73,4.66,3.37,6.0,6.0,107.0,-70.0,34.0,-41.8914,174.4339,1718957.0,5361289.0
8.07,1.73,4.67,3.37,6.0,6.0,111.0,-70.0,34.0,-41.9141,174.4713,1722021.0,5358717.0
8.09,1.73,4.68,3.37,6.0,6.0,114.0,-70.0,34.0,-41.9311,174.4994,1724319.0,5356789.0
8.11,1.73,4.69,3.38,6.0,6.0,118.0,-70.0,34.0,-41.9537,174.5369,1727384.0,5354218.0
8.13,1.73,4.7,3.38,6.0,6.0,121.0,-70.0,34.0,-41.9707,174.565,1729682.0,5352290.0
8.15,1.73,4.71,3.38,6.0,6.0,127.0,-70.0,34.0,-42.0047,174.6214,1734278.0,5348433.0
8.15,1.73,4.71,3.38,6.0,6.0,130.0,-70.0,34.0,-42.0216,174.6496,1736576.0,5346504.0
8.14,1.73,4.71,3.38,6.0,6.0,141.0,-70.0,34.0,-42.0838,174.7531,1745003.0,5339434.0
8.13,1.73,4.7,3.38,6.0,6.0,144.0,-70.0,34.0,-42.1007,174.7813,1747301.0,5337505.0
8.11,1.73,4.69,3.38,6.0,6.0,153.0,-70.0,34.0,-42.1515,174.8662,1754195.0,5331720.0
8.1,1.73,4.68,3.37,6.0,6.0,157.0,-70.0,34.0,-42.174,174.9039,1757259.0,5329149.0
